year,month,day,hour,minute,timestamp,satellite,fileID,red,green,blue,H,S,V,BT_lake,BT_bkgd,dBT,dT_surface,lake_size
1984,6,26,8,19,457121947.593,L5,LT50450301984178PAC00,0.0127265073725,0.0193082514577,0.0366364363769,0.620787929539,0.652627039335,0.0366364363769,3.16605759449,-7.05667158624,10.2227291807,8.60057826167,29099.0
1984,7,28,8,19,459886791.217,L5,LT50450301984210PAC04,-0.00940649734343,-0.00133309300576,0.00786922151716,0.588778886687,2.19535297398,0.00786922151716,13.422313714,15.9777835362,-2.55546982225,-2.51049242135,48722.0
1985,4,10,8,20,482005259.453,L5,LT50450301985100XXX03,-0.0212276957431,-0.0122872531211,-0.0100386142451,0.533494540733,-1.11460418986,-0.0100386142451,1.13343400484,-1.08338323325,2.21681723809,1.90199074631,57241.0
1985,5,12,8,20,484770046.223,L5,LT50450301985132PAC00,-0.00914440495781,-0.00281977839174,0.00468239679599,0.590430350673,2.95293251645,0.00468239679599,2.04247081429,0.428277711733,1.61419310256,1.40150301913,58761.0
1985,6,29,8,20,488917242.138,L5,LT50450301985180PAC03,0.00640696867469,0.011936701468,0.0231085392935,0.611484902433,0.722744540738,0.0231085392935,7.75853692965,16.9797605076,-9.22122357796,-8.87675990545,59304.0
1985,7,31,8,20,491682028.082,L5,LT50450301985212PAC06,0.0169533791473,0.027021788774,0.0384279451276,0.588524539247,0.558826809736,0.0384279451276,10.433858583,1.66990435338,8.76395422964,7.96714703799,22176.0
1985,8,16,8,20,493064418.506,L5,LT50450301985228PAC09,-0.00484528867592,-7.35492357627e-05,0.0122488418332,0.620142515803,1.39557116843,0.0122488418332,13.1028538106,24.9659954685,-11.8631416579,-12.0888911152,59994.0
1985,10,3,8,19,497211585.226,L5,LT50450301985276PAC00,-0.00719123110414,-0.0043600387593,0.00598402366448,0.630852149293,2.20173841337,0.00598402366448,9.09640913449,17.6640859354,-8.56767680094,-8.32103211488,62057.0
1986,2,24,8,17,509653027.869,L5,LT50450301986055XXX03,-0.025631896685,-0.0186927497691,-0.0135263702888,0.571129764914,-0.894957489531,-0.0135263702888,0.9298864583,0.967281488041,-0.0373950297414,-0.0323768716855,64424.0
1986,3,28,8,16,512417788.666,L5,LT50450301986087XXX03,-0.00297049042454,0.00675280736754,0.00791419131629,0.517783155821,1.37533720197,0.00791419131629,-7.90809225055,-9.232229261,1.32413701046,1.03992978306,16149.0
1986,4,13,8,16,513800167.839,L5,LT50450301986103XXX01,-0.00243436069471,0.0054553182229,0.0145564886863,0.589275215729,1.16723543343,0.0145564886863,-2.08343845833,-8.37268637707,6.28924791874,5.1166585776,44247.0
1986,5,15,8,15,516564919.62,L5,LT50450301986135XXX03,-0.0064572577321,0.000543704632566,0.00840264050203,0.588144792399,1.7684795905,0.00840264050203,2.08256363791,0.481890183864,1.60067345404,1.39040032528,59901.0
1986,5,31,8,14,517947291.917,L5,LT50450301986151XXX03,-0.00493672377958,0.00162609263136,0.0137482918777,0.608127634363,1.35907906404,0.0137482918777,10.7054058241,7.87132483624,2.83408098785,2.65420975607,59819.0
1986,6,16,8,14,519329662.312,L5,LT50450301986167XXX03,0.0858369362541,0.0982410895527,0.104212882571,0.554163133654,0.176330851461,0.104212882571,3.98514722445,-3.73573665381,7.72088387826,6.6309655697,941.0
1986,7,2,8,13,520712031.06,L5,LT50450301986183XXX03,0.0117293669185,0.0185425072916,0.0249400371937,0.580711649103,0.529697296464,0.0249400371937,3.65377688812,7.51060138694,-3.85682449882,-3.49079758721,27146.0
1986,7,18,8,13,522094398.397,L5,LT50450301986199XXX03,0.0117490892996,0.0194934246317,0.0348980063816,0.61090930442,0.66333064499,0.0348980063816,7.65866997883,7.56714567065,0.0915243081764,0.0844148727478,27427.0
1986,8,3,8,12,523476764.245,L5,LT50450301986215XXX03,-0.00540977208528,0.00304941419279,0.0165514470492,0.602468756202,1.32684586847,0.0165514470492,13.0989202809,21.6151028098,-8.51618252881,-8.55765496579,56675.0
1986,8,19,8,12,524859128.784,L5,LT50450301986231XXX04,-0.00489139470778,-0.000110488390661,0.0123604569371,0.620479292933,1.39572927867,0.0123604569371,14.6529066105,26.9268937009,-12.2739870904,-12.6893785463,60256.0
1986,10,6,8,10,529006232.489,L5,LT50450301986279XXX08,-0.00928626405951,-0.0048085433197,0.00597366364315,0.617761664985,2.55453413755,0.00597366364315,8.02183339078,5.14293095854,2.87890243224,2.63010837572,62891.0
1986,10,22,8,10,530388600.25,L5,LT50450301986295XXX03,-0.0104137973156,-0.00707894108582,0.00194908234165,0.621708745289,6.34292322755,0.00194908234165,6.76892471409,7.76337189264,-0.994447178555,-0.914275273302,63734.0
1987,2,27,8,11,541447916.815,L5,LT50450301987058XXX02,-0.0318690899374,-0.0267802816212,-0.0281809612712,0.454125486003,-0.190020717038,-0.0267802816212,-6.65767192925,-14.0401386981,7.38246676881,5.68762911098,11121.0
1987,3,15,8,12,542830352.961,L5,LT50450301987074XXX02,0.0149582824114,0.0262714715209,0.0415116969508,0.595657662704,0.639661023033,0.0415116969508,-1.21625698502,-9.20053617951,7.98427919449,6.49704082286,44560.0
1987,3,31,8,13,544212787.26,L5,LT50450301987090XXX02,-0.0240494909731,-0.0194177449349,-0.0171550055451,0.554699257191,-0.401893512064,-0.0171550055451,-8.14741904736,-7.78549239812,-0.361926649242,-0.286084162235,19299.0
1987,4,16,8,13,545595219.232,L5,LT50450301987106XXX02,-0.0117305371403,-0.00465923622127,0.00124412763462,0.575831938093,10.4287248461,0.00124412763462,1.91417964555,1.76878153565,0.1453981099,0.126986986471,61342.0
1987,5,18,8,14,548360074.451,L5,LT50450301987138XXX02,-0.00661878054436,0.000693654690929,0.0111807492998,0.598196363431,1.59198005133,0.0111807492998,4.74823090927,6.33504536338,-1.58681445411,-1.43567358175,59682.0
1987,5,26,8,9,549050980.248,L4,LT40450301987146XXX01,-0.00102947386654,0.00679534466888,0.0281346781799,0.621949562583,1.03659092384,0.0281346781799,9.5934945961,7.98099749094,1.61249710515,1.50330336269,57782.0
1987,6,19,8,15,551124919.687,L5,LT50450301987170XXX02,0.0133167989042,0.0183591722601,0.0270449920335,0.60544990264,0.507605737589,0.0270449920335,3.74129076472,10.6830101468,-6.94171938209,-6.3788984599,31775.0
1987,8,22,8,16,556654615.373,L5,LT50450301987234XXX02,0.00144543634457,0.00879843158772,0.0201437798015,0.601126143785,0.928244035687,0.0201437798015,11.3672201338,2.52949642379,8.83772371001,8.10140399885,35680.0
1987,9,7,8,17,558037040.336,L5,LT50450301987250XXX04,-0.00729528779956,-0.0020661840329,0.0107805399103,0.618452150107,1.67670894596,0.0107805399103,13.0794694776,23.1946073062,-10.1151378285,-10.2310274371,60727.0
1987,9,23,8,17,559419462.391,L5,LT50450301987266XXX02,-0.0132935741025,-0.00620540302915,0.00301346334013,0.594221757546,5.41139400153,0.00301346334013,13.1119534366,23.7814223799,-10.6694689433,-10.8195987494,61405.0
1987,10,9,8,18,560801881.655,L5,LT50450301987282XXX03,-0.00642832246272,5.16005058864e-05,0.00929953044264,0.597999495888,1.69125237047,0.00929953044264,5.40732894765,8.06588177612,-2.65855282847,-2.43227928787,34355.0
1987,10,25,8,18,562184296.73,L5,LT50450301987298XXX03,-0.00756413841443,-0.00452159835921,0.00282261221389,0.617845815243,3.67983620888,0.00282261221389,7.96627277066,10.6194368031,-2.65316403245,-2.48487625145,63470.0
1988,3,17,8,20,574626036.717,L5,LT50450301988077XXX03,-0.0174344737668,-0.012554209194,-0.00324497098545,0.609344190937,-4.3727672281,-0.00324497098545,-1.69920889136,-0.0721727453167,-1.62703614605,-1.38341882698,61996.0
1988,5,4,8,20,578773256.367,L5,LT50450301988125XXX03,0.0408287199134,0.0504220959338,0.0517405069457,0.520137413606,0.210894474686,0.0517405069457,-5.62401900127,-19.1937303009,13.5697112996,10.2206775147,1.0
1988,5,20,8,21,580155665.212,L5,LT50450301988141XXX03,-0.00368462659886,0.00123721573832,0.0131853448368,0.618041388353,1.27944863365,0.0131853448368,7.26814651729,6.24301334666,1.02513317063,0.938047497599,59643.0
1988,7,7,8,21,584302880.265,L5,LT50450301988189XXX03,-0.00380440023428,0.00089365683899,0.0170691977545,0.62915470957,1.22288102165,0.0170691977545,12.231377104,25.6738777029,-13.4425005989,-13.6888948894,59423.0
1988,7,23,8,21,585685283.561,L5,LT50450301988205XXX03,-0.00331274362458,0.00125054830415,0.0150595378083,0.6252701391,1.21997644727,0.0150595378083,14.7292689419,29.2426530006,-14.5133840587,-15.1506694144,59541.0
1988,8,8,8,21,587067682.887,L5,LT50450301988221XXX06,-0.0054551969858,-0.000184301143498,0.0161537875399,0.626013083925,1.3377038959,0.0161537875399,13.914611445,26.5015587974,-12.5869473524,-12.9511235434,59781.0
1988,8,24,8,21,588450086.733,L5,LT50450301988237XXX03,-0.00191168741223,0.00275137063065,0.0167885871801,0.62510704482,1.11386827204,0.0167885871801,13.2741787391,26.4609159475,-13.1867372084,-13.5303206605,60105.0
1988,9,9,8,21,589832486.539,L5,LT50450301988253XXX03,-0.00345982458983,0.000547456216286,0.012666727855,0.625251730856,1.27314272711,0.012666727855,13.5882209909,22.8171840411,-9.22896305023,-9.33985513286,60598.0
1988,9,25,8,21,591214879.836,L5,LT50450301988269XXX03,0.00480946982438,0.0104400425604,0.0220026933046,0.612085349184,0.781414495135,0.0220026933046,8.53898849174,10.3380594644,-1.79907097265,-1.68718051805,50797.0
1988,10,11,8,21,592597274.093,L5,LT50450301988285XXX03,-0.011204905616,-0.00593819181078,0.00334049413724,0.606318676986,4.35426591268,0.00334049413724,9.3571959821,14.9562281909,-5.59903220884,-5.37983040383,62549.0
1988,10,27,8,21,593979673.252,L5,LT50450301988301XXX03,0.0383738605278,0.0445410957234,0.0344877763919,0.268908771857,0.225708846362,0.0445410957234,-2.31075631349,-15.843028651,13.5322723375,10.5709547931,2.0
1989,3,20,8,19,606421181.597,L5,LT50450301989079XXX02,-0.0269194605336,-0.0222096503195,-0.0141961823394,0.604971217032,-0.896246461904,-0.0141961823394,-4.99403857496,-8.98837642409,3.99433784913,3.19016801069,58824.0
