system:index,H2O,LEDAPS,O3,date,doy,solar_z,swir,tir,vnir,.geo
LE70810712006162EDC00,3.5300003051757813,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.239,2006-06-11T22:39:30,162.94409953703703,49.91994857788086,"{swir1=null, swir2=null}","{bkgd_rad={tir1=7.709244374942062, tir2=7.706946544479906}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=1994, green=1981, red=1971, nir=1960}, cloud=0.0, lake=20.0}, mean_radiance={blue=53.762994130452476, green=41.52913284301758, red=41.62401453653971, nir=18.99776776631673}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712007149EDC00,3.7399993896484376,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.256,2007-05-29T22:39:44,149.94426434027778,48.436805725097656,"{swir1=6.0029821672609875, swir2=1.6869288172040666}","{bkgd_rad={tir1=7.300712908231295, tir2=7.300793068225567}, lake_rad={tir1=7.833652698076689, tir2=7.8348499444814825}}","{pixel_counts={valid={blue=2022, green=2011, red=2002, nir=1991}, cloud=0.0, lake=115.0}, mean_radiance={blue=82.11052737917218, green=64.78046972411019, red=44.538014837673735, nir=27.57936123439244}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712008072EDC00,4.25,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.249,2008-03-12T22:39:37,72.94418068287037,36.11391067504883,"{swir1=8.892339258308871, swir2=2.2401369752654112}","{bkgd_rad={tir1=6.705042955126835, tir2=6.7084621248733285}, lake_rad={tir1=7.03477727704578, tir2=7.040870825449626}}","{pixel_counts={valid={blue=2097, green=2087, red=2080, nir=2071}, cloud=0.0, lake=252.0}, mean_radiance={blue=146.49562471075708, green=127.08295835931617, red=88.29296689627161, nir=53.544074016402526}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712008104EDC00,4.410000610351562,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.251,2008-04-13T22:39:37,104.94417898148149,40.565731048583984,"{swir1=7.260428597056676, swir2=1.704479161709074}","{bkgd_rad={tir1=7.828192779342283, tir2=7.8258501626030466}, lake_rad={tir1=8.055718380307395, tir2=8.057873824286082}}","{pixel_counts={valid={blue=2266, green=2258, red=2247, nir=2240}, cloud=0.0, lake=126.0}, mean_radiance={blue=129.23898672679113, green=113.16290119716099, red=69.90924938141353, nir=39.39508907378666}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712008120EDC00,4.019999694824219,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.244,2008-04-29T22:39:33,120.94414232638889,43.53656005859375,"{swir1=null, swir2=null}","{bkgd_rad={tir1=2.4942886272149623, tir2=3.200000047683716}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2067, green=2058, red=2047, nir=2040}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712009090EDC00,4.45,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.246,2009-03-31T22:39:45,90.94427623842593,38.26529312133789,"{swir1=5.107118361655923, swir2=1.332838449537884}","{bkgd_rad={tir1=6.784466733734047, tir2=6.781849341435577}, lake_rad={tir1=7.1331782600718645, tir2=7.130893870895984}}","{pixel_counts={valid={blue=2203, green=2193, red=2185, nir=2173}, cloud=0.0, lake=978.0}, mean_radiance={blue=121.66156455074254, green=98.0096830404334, red=60.003535264642245, nir=35.43810094385772}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712009106EDC00,4.6100006103515625,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.252,2009-04-16T22:39:50,106.9443343287037,40.90719223022461,"{swir1=0.5128522567017475, swir2=0.11220234095280252}","{bkgd_rad={tir1=8.339476503845514, tir2=8.338748883615255}, lake_rad={tir1=8.49726008917224, tir2=8.496109644356858}}","{pixel_counts={valid={blue=2265, green=2254, red=2247, nir=2235}, cloud=0.0, lake=1608.0}, mean_radiance={blue=45.042319444843756, green=26.44252677699072, red=11.416991720280247, nir=5.239948826791718}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712009138EDC00,4.089999389648438,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.263,2009-05-18T22:39:55,138.94439594907408,46.77211380004883,"{swir1=1.1842964119202382, swir2=0.30336296512600586}","{bkgd_rad={tir1=7.7194272808427895, tir2=7.722387285353015}, lake_rad={tir1=8.266159214844574, tir2=8.268389056179975}}","{pixel_counts={valid={blue=2025, green=2012, red=2000, nir=1991}, cloud=0.0, lake=416.0}, mean_radiance={blue=53.66540249290369, green=32.75438392131835, red=18.273054266829625, nir=10.438409950422203}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712010061EDC00,3.9300003051757812,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.245,2010-03-02T22:41:32,61.94551445601852,34.75870132446289,"{swir1=2.157593009196706, swir2=0.5819413381855425}","{bkgd_rad={tir1=7.584583538778007, tir2=7.581199365201765}, lake_rad={tir1=8.361230898782193, tir2=8.35857354819948}}","{pixel_counts={valid={blue=2075, green=2066, red=2052, nir=2040}, cloud=0.0, lake=1122.0}, mean_radiance={blue=69.2081297008204, green=45.67417442029163, red=26.62407865426159, nir=15.610555680919965}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LE70810712010093EDC00,4.4,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.245,2010-04-03T22:41:41,93.94562255787037,38.30717849731445,"{swir1=0.8209276486107018, swir2=0.21024246065517743}","{bkgd_rad={tir1=8.309867424718412, tir2=8.314024231650613}, lake_rad={tir1=8.669542896353855, tir2=8.675813352567413}}","{pixel_counts={valid={blue=2034, green=2022, red=2011, nir=1999}, cloud=0.0, lake=1553.0}, mean_radiance={blue=46.12387337642775, green=28.683845350019517, red=15.443627888410981, nir=7.27040931214198}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
