"year, month, day, hour, minute,timestamp,satellite, fileID,red,green,blue,H,S,V,BT_lake,BT_bkgd,dBT,dT_surface,lake_size"
1990,12,3,15,9,660272970.85,L4,LT41100591990338XXX03,0.0023954603086,0.0153500604044,0.00164110511057,0.324162257665,0.89308803566,0.0153500604044,20.0031745895,18.5362759915,1.46689859801,1.4977755536,751.0
1990,12,19,15,8,661655336.462,L4,LT41100591990354XXX03,-0.0114523276868,-6.61738107274e-05,-0.0153114368724,0.291144171909,-230.382123896,-6.61738107274e-05,20.0493540373,18.5166460665,1.53270797084,1.5651419339,1117.0
1994,7,31,15,1,775702895.798,L5,LT51100591994213DKI00,0.000977748731339,0.0177647866759,0.00301678037963,0.353577441268,0.944961414444,0.0177647866759,20.9882007122,18.1146678566,2.87353285557,2.9408505667,871.0
1994,11,4,14,58,783997132.134,L5,LT51100591994309DKI00,0.250335026987,0.265671002103,0.304100840775,0.619127242028,0.176802581839,0.304100840775,7.02266796441,9.63089325473,-2.60822529032,-2.42141649757,2.0
1995,8,3,14,47,807497272.219,L5,LT51100591995216DKI00,0.0287051655042,0.0474956669489,0.0436544480092,0.465929426711,0.395625593907,0.0474956669489,16.9778141845,15.468284319,1.50952986554,1.50242293716,162.0
1995,12,9,14,44,818556275.291,L5,LT51100591995344DKI00,-0.0112348604213,0.002358451747,-0.00727170628094,0.381925293989,5.763659225,0.002358451747,19.3392077898,17.4884771727,1.85073061715,1.87630378506,668.0
1996,9,6,15,1,842058071.993,L5,LT51100591996251DKI00,0.861561500302,0.897792323313,0.334334464001,0.1773834761,0.627603783949,0.897792323313,8.01046567905,6.92502059689,1.08544508216,0.999793143824,1.0
1996,11,9,15,4,847587869.055,L5,LT51100591996315DKI00,0.019773213222,0.0378349912638,0.0335530649111,0.460488142947,0.477382905042,0.0378349912638,18.2702855109,15.6341327056,2.63615280538,2.6400006771,197.0
1997,3,17,15,10,858647412.939,L5,LT51100591997077DKI00,-0.0220595943092,-0.00660130158045,-0.0199078483121,0.356532812031,-2.34170375954,-0.00660130158045,16.4754364138,15.8726396537,0.602796760186,0.599708989689,977.0
1997,4,18,15,11,861412282.66,L5,LT51100591997109DKI00,-0.00478419259616,0.00891436170298,-0.0040013971594,0.342857397207,1.53668369711,0.00891436170298,15.5127785153,12.4124708244,3.10030769089,3.02637746785,789.0
